CustomerID,Recency,Frequency,Monetary,total_quantity,avg_quantity_per_order,avg_unit_price,product_variety,country,first_purchase,last_purchase,purchase_days,customer_lifetime,Cluster,Segment_Name
13866.0,75,1,145.67000000000002,57,8.142857142857142,3.375714285714286,7,United Kingdom,2011-09-26,2011-09-26,1,0,0,Champions
13867.0,32,3,1005.09,501,8.35,3.9956666666666667,51,United Kingdom,2011-05-05,2011-11-08,3,187,3,At Risk
13868.0,8,2,3192.54,1964,59.515151515151516,1.8542424242424242,32,United Kingdom,2011-11-01,2011-12-02,2,31,3,At Risk
13869.0,124,4,3083.65,1709,5.621710526315789,2.9455263157894738,234,United Kingdom,2010-12-17,2011-08-08,4,234,3,At Risk
13870.0,3,8,2770.94,1325,11.521739130434783,3.378608695652174,91,United Kingdom,2011-02-25,2011-12-07,6,285,3,At Risk
13871.0,23,13,6403.25,2806,8.351190476190476,3.7608928571428573,155,United Kingdom,2011-02-04,2011-11-17,12,286,2,Potential Loyalists
13873.0,120,3,389.6,140,6.086956521739131,4.609565217391304,21,United Kingdom,2011-02-03,2011-08-12,3,190,0,Champions
13874.0,359,1,540.45,180,10.0,5.5055555555555555,18,United Kingdom,2010-12-16,2010-12-16,1,0,0,Champions
13875.0,54,5,1786.79,1316,12.653846153846153,1.9584615384615385,79,United Kingdom,2011-02-11,2011-10-17,5,248,3,At Risk
13876.0,64,1,122.7,36,5.142857142857143,5.114285714285714,7,United Kingdom,2011-10-07,2011-10-07,1,0,0,Champions
13877.0,87,1,117.24,108,36.0,1.1766666666666665,3,United Kingdom,2011-09-14,2011-09-14,1,0,0,Champions
13878.0,55,1,1271.57,463,13.228571428571428,4.764571428571428,35,United Kingdom,2011-10-16,2011-10-16,1,0,0,Champions
13880.0,22,13,3219.77,1842,11.163636363636364,2.68830303030303,125,United Kingdom,2010-12-07,2011-11-18,10,346,3,At Risk
13881.0,4,20,17159.52,10118,56.842696629213485,2.6765168539325845,72,United Kingdom,2011-02-01,2011-12-06,16,308,2,Potential Loyalists
13882.0,3,5,1191.13,953,14.661538461538461,3.381846153846154,54,United Kingdom,2011-10-06,2011-12-07,5,62,3,At Risk
13883.0,11,5,2674.48,1436,10.112676056338028,3.3760563380281687,108,United Kingdom,2011-03-31,2011-11-29,3,243,3,At Risk
13884.0,8,5,787.6,300,5.084745762711864,3.5635593220338984,45,United Kingdom,2011-03-01,2011-12-02,4,276,3,At Risk
13885.0,190,2,506.8,182,6.5,3.960714285714286,28,United Kingdom,2011-05-23,2011-06-03,2,11,0,Champions
13886.0,72,1,243.56,126,7.875,3.805,16,United Kingdom,2011-09-29,2011-09-29,1,0,0,Champions
13887.0,205,1,349.55,147,7.7368421052631575,3.8542105263157898,19,United Kingdom,2011-05-19,2011-05-19,1,0,0,Champions
13888.0,120,2,595.67,254,6.512820512820513,4.1635897435897435,38,United Kingdom,2011-05-05,2011-08-12,2,99,0,Champions
13889.0,93,1,416.90000000000003,146,9.733333333333333,3.8333333333333335,15,United Kingdom,2011-09-08,2011-09-08,1,0,0,Champions
13890.0,2,10,1883.8100000000002,831,7.554545454545455,3.4015454545454546,74,United Kingdom,2010-12-16,2011-12-08,9,357,3,At Risk
13892.0,27,4,632.97,983,36.407407407407405,1.1092592592592592,26,United Kingdom,2011-04-07,2011-11-13,4,220,3,At Risk
13893.0,298,1,821.1,190,9.047619047619047,6.199999999999999,21,United Kingdom,2011-02-15,2011-02-15,1,0,0,Champions
13894.0,24,3,564.62,354,13.11111111111111,2.6707407407407406,25,United Kingdom,2011-02-02,2011-11-16,2,287,3,At Risk
13895.0,29,4,2593.07,1365,11.567796610169491,2.9353389830508476,97,United Kingdom,2011-06-28,2011-11-11,4,136,3,At Risk
13897.0,51,1,311.16,200,11.764705882352942,1.9476470588235293,17,United Kingdom,2011-10-20,2011-10-20,1,0,0,Champions
13898.0,326,1,155.93,133,11.083333333333334,2.6141666666666667,12,United Kingdom,2011-01-18,2011-01-18,1,0,0,Champions
13899.0,17,2,388.52,156,8.210526315789474,3.0310526315789477,19,United Kingdom,2011-03-10,2011-11-23,2,258,3,At Risk
13900.0,184,3,740.95,430,10.0,3.113720930232558,42,United Kingdom,2011-03-22,2011-06-09,3,79,0,Champions
13901.0,73,5,2867.2,1739,11.671140939597315,3.7404697986577182,144,United Kingdom,2011-01-25,2011-09-28,5,246,3,At Risk
13904.0,38,2,332.64,332,12.76923076923077,1.323846153846154,24,United Kingdom,2011-02-18,2011-11-02,2,257,3,At Risk
13908.0,80,4,2369.55,1478,12.114754098360656,2.867540983606557,104,United Kingdom,2011-03-08,2011-09-21,4,197,3,At Risk
13911.0,58,9,2580.91,2731,18.4527027027027,2.389189189189189,120,United Kingdom,2011-02-04,2011-10-13,9,251,3,At Risk
13914.0,12,2,626.45,380,11.515151515151516,2.5521212121212122,28,United Kingdom,2011-11-03,2011-11-28,2,25,0,Champions
13917.0,50,2,272.04,228,12.666666666666666,2.022222222222222,16,United Kingdom,2011-06-01,2011-10-21,2,142,0,Champions
13918.0,50,2,1212.8400000000001,1140,38.0,2.1853333333333333,30,United Kingdom,2011-03-31,2011-10-21,2,204,3,At Risk
13919.0,60,2,384.81,474,16.928571428571427,2.8360714285714286,24,Denmark,2011-08-10,2011-10-11,2,62,0,Champions
13922.0,352,1,172.25,93,13.285714285714286,4.988571428571428,7,United Kingdom,2010-12-23,2010-12-23,1,0,0,Champions
13923.0,54,1,351.13,185,9.25,2.9745,20,United Kingdom,2011-10-17,2011-10-17,1,0,0,Champions
13924.0,2,6,1838.8500000000001,1575,13.461538461538462,2.6076068376068373,90,United Kingdom,2011-09-28,2011-12-08,6,71,3,At Risk
13925.0,93,4,678.25,331,8.073170731707316,5.914390243902439,28,United Kingdom,2011-07-28,2011-09-08,3,42,0,Champions
13926.0,24,1,223.85000000000002,104,9.454545454545455,6.533636363636364,11,United Kingdom,2011-11-16,2011-11-16,1,0,0,Champions
13927.0,75,1,348.99,214,10.19047619047619,2.6957142857142857,21,United Kingdom,2011-09-26,2011-09-26,1,0,0,Champions
13928.0,11,4,464.57,129,4.777777777777778,5.767407407407408,23,United Kingdom,2011-07-29,2011-11-29,4,123,3,At Risk
13929.0,170,2,842.65,143,15.88888888888889,5.294444444444444,8,United Kingdom,2011-01-17,2011-06-23,2,157,0,Champions
13930.0,58,2,337.34,274,16.11764705882353,1.6405882352941177,15,United Kingdom,2011-07-26,2011-10-13,2,79,0,Champions
13931.0,96,2,1237.53,725,12.5,2.0460344827586208,56,United Kingdom,2011-03-04,2011-09-05,2,185,3,At Risk
13932.0,295,1,307.4,72,4.5,6.103125,16,United Kingdom,2011-02-18,2011-02-18,1,0,0,Champions
13933.0,110,2,608.7900000000001,205,8.91304347826087,3.460434782608696,23,United Kingdom,2011-07-14,2011-08-22,2,39,0,Champions
13934.0,264,1,922.1,390,12.580645161290322,3.1870967741935483,31,United Kingdom,2011-03-21,2011-03-21,1,0,0,Champions
13936.0,180,1,376.58,330,12.692307692307692,1.5419230769230767,26,United Kingdom,2011-06-13,2011-06-13,1,0,0,Champions
13937.0,170,1,158.85,123,13.666666666666666,1.6944444444444444,9,United Kingdom,2011-06-23,2011-06-23,1,0,0,Champions
13938.0,36,1,71.66,70,10.0,1.012857142857143,7,United Kingdom,2011-11-04,2011-11-04,1,0,0,Champions
13939.0,24,3,568.55,847,18.822222222222223,1.1835555555555555,43,United Kingdom,2011-02-01,2011-11-16,3,288,3,At Risk
13940.0,18,4,839.14,516,10.53061224489796,3.121428571428571,39,United Kingdom,2011-07-18,2011-11-22,4,127,3,At Risk
13941.0,22,5,5112.96,2364,52.53333333333333,3.8584444444444443,24,United Kingdom,2010-12-02,2011-11-18,5,351,3,At Risk
13946.0,80,3,561.5699999999999,443,40.27272727272727,1.679090909090909,11,United Kingdom,2011-03-17,2011-09-21,3,188,0,Champions
13947.0,66,1,90.6,44,8.8,2.93,5,United Kingdom,2011-10-05,2011-10-05,1,0,0,Champions
13948.0,361,1,102.0,40,13.333333333333334,3.9499999999999997,3,United Kingdom,2010-12-14,2010-12-14,1,0,0,Champions
13949.0,3,6,2427.32,2474,15.4625,1.456625,124,United Kingdom,2011-09-06,2011-12-07,6,92,3,At Risk
13950.0,12,4,745.06,323,9.228571428571428,4.589714285714285,33,United Kingdom,2011-04-07,2011-11-28,4,235,3,At Risk
13951.0,177,3,674.45,459,11.76923076923077,3.4892307692307694,38,United Kingdom,2011-02-18,2011-06-16,3,118,0,Champions
13952.0,218,2,3251.071,1431,10.445255474452555,3.9832919708029197,120,United Kingdom,2011-04-15,2011-05-06,2,21,0,Champions
13953.0,8,7,3515.68,2724,136.2,2.293,8,United Kingdom,2010-12-22,2011-12-02,7,345,3,At Risk
13954.0,2,2,439.92,150,6.0,5.4508,24,United Kingdom,2011-09-30,2011-12-08,2,69,0,Champions
13955.0,155,2,322.96,154,4.666666666666667,3.016060606060606,33,United Kingdom,2011-02-07,2011-07-08,2,151,0,Champions
13956.0,6,5,1019.27,486,3.306122448979592,3.4904761904761905,123,United Kingdom,2011-03-13,2011-12-04,5,266,3,At Risk
13959.0,80,3,594.04,355,3.9444444444444446,2.2066666666666666,79,United Kingdom,2010-12-12,2011-09-21,3,283,3,At Risk
13960.0,22,2,230.22,142,11.833333333333334,2.105,11,United Kingdom,2011-09-29,2011-11-18,2,50,0,Champions
13962.0,22,2,169.55,87,7.909090909090909,7.019090909090909,11,United Kingdom,2011-04-08,2011-11-18,2,224,3,At Risk
13963.0,309,4,664.54,460,13.142857142857142,3.2680000000000002,35,United Kingdom,2010-12-07,2011-02-04,4,59,0,Champions
13967.0,146,1,80.7,42,21.0,3.6,2,United Kingdom,2011-07-17,2011-07-17,1,0,0,Champions
13971.0,19,8,2758.26,1844,12.375838926174497,2.225167785234899,118,United Kingdom,2011-02-27,2011-11-21,8,267,3,At Risk
13972.0,71,2,190.25,187,12.466666666666667,2.546,15,United Kingdom,2011-05-22,2011-09-30,2,131,0,Champions
13973.0,288,1,264.7,109,9.909090909090908,3.7563636363636363,11,United Kingdom,2011-02-25,2011-02-25,1,0,0,Champions
13974.0,50,1,413.59000000000003,249,8.892857142857142,2.1967857142857143,28,United Kingdom,2011-10-21,2011-10-21,1,0,0,Champions
13975.0,32,6,2461.2400000000002,1697,5.1580547112462005,2.1640425531914893,240,United Kingdom,2011-03-08,2011-11-08,5,245,3,At Risk
13976.0,207,1,357.98,154,15.4,3.568,10,United Kingdom,2011-05-17,2011-05-17,1,0,0,Champions
13978.0,15,2,196.79000000000002,315,21.0,1.2106666666666668,14,United Kingdom,2011-10-25,2011-11-25,2,31,0,Champions
13979.0,74,1,869.87,639,11.833333333333334,1.8322222222222222,54,United Kingdom,2011-09-27,2011-09-27,1,0,0,Champions
13980.0,61,1,200.14,172,15.636363636363637,3.9145454545454546,11,United Kingdom,2011-10-10,2011-10-10,1,0,0,Champions
13982.0,40,4,1871.81,1136,10.234234234234235,2.232072072072072,72,United Kingdom,2010-12-09,2011-10-31,4,326,3,At Risk
13983.0,30,12,2603.43,1183,11.05607476635514,6.329999999999999,91,United Kingdom,2010-12-08,2011-11-10,10,337,3,At Risk
13984.0,27,5,920.51,679,42.4375,2.10875,14,United Kingdom,2010-12-08,2011-11-13,5,340,3,At Risk
13985.0,5,15,7060.13,3447,9.820512820512821,2.3709116809116813,108,United Kingdom,2011-03-20,2011-12-05,15,260,2,Potential Loyalists
13986.0,18,1,320.46,430,33.07692307692308,1.8615384615384616,12,United Kingdom,2011-11-22,2011-11-22,1,0,0,Champions
13988.0,20,6,4147.96,3044,13.008547008547009,2.99974358974359,188,United Kingdom,2011-03-30,2011-11-20,6,235,2,Potential Loyalists
13989.0,66,2,1266.08,1313,32.02439024390244,2.6253658536585367,33,United Kingdom,2011-04-14,2011-10-05,2,174,3,At Risk
13990.0,214,1,311.3,190,11.875,2.66,16,United Kingdom,2011-05-10,2011-05-10,1,0,0,Champions
13991.0,13,6,852.88,995,12.134146341463415,1.5089024390243904,58,United Kingdom,2011-07-19,2011-11-27,5,131,3,At Risk
13992.0,31,1,76.8,64,12.8,1.17,5,United Kingdom,2011-11-09,2011-11-09,1,0,0,Champions
13993.0,43,9,3466.36,900,7.43801652892562,5.586942148760331,66,United Kingdom,2011-01-13,2011-10-28,9,288,3,At Risk
13994.0,4,6,2274.14,932,6.297297297297297,3.7539189189189193,122,United Kingdom,2011-07-14,2011-12-06,6,145,3,At Risk
13995.0,16,5,1393.69,879,10.220930232558139,2.227558139534884,55,United Kingdom,2011-04-08,2011-11-24,5,230,3,At Risk
13999.0,11,12,3901.81,2243,10.783653846153847,2.274903846153846,102,United Kingdom,2010-12-13,2011-11-29,12,351,2,Potential Loyalists
14000.0,212,1,635.66,710,47.333333333333336,1.9493333333333334,15,United Kingdom,2011-05-12,2011-05-12,1,0,0,Champions
14001.0,46,3,2043.0800000000002,962,24.666666666666668,3.536153846153846,34,United Kingdom,2010-12-01,2011-10-25,3,328,3,At Risk
14002.0,135,2,529.73,877,18.659574468085108,2.411489361702128,47,United Kingdom,2011-07-06,2011-07-28,2,22,0,Champions
14004.0,44,7,4582.64,2668,15.602339181286549,2.8440350877192984,102,United Kingdom,2011-02-24,2011-10-27,7,245,3,At Risk
14005.0,10,5,2874.72,2478,29.5,2.205238095238095,53,United Kingdom,2011-05-08,2011-11-30,5,206,3,At Risk
14006.0,116,3,962.19,641,21.366666666666667,2.3706666666666667,22,United Kingdom,2011-01-31,2011-08-16,3,197,0,Champions
14009.0,199,2,695.61,365,8.69047619047619,2.822142857142857,42,United Kingdom,2011-05-18,2011-05-25,2,7,0,Champions
14012.0,278,1,328.8,160,14.545454545454545,2.8318181818181816,11,United Kingdom,2011-03-07,2011-03-07,1,0,0,Champions
14013.0,111,3,473.02,462,13.588235294117647,1.3817647058823528,30,United Kingdom,2011-03-09,2011-08-21,3,165,0,Champions
14014.0,78,1,505.18,1076,27.58974358974359,0.5679487179487179,39,United Kingdom,2011-09-23,2011-09-23,1,0,0,Champions
14015.0,53,1,917.34,378,18.9,3.107,20,United Kingdom,2011-10-18,2011-10-18,1,0,0,Champions
14016.0,162,4,4341.21,2125,13.198757763975156,3.9495652173913043,154,EIRE,2010-12-17,2011-07-01,4,196,3,At Risk
14019.0,47,3,1421.61,1037,15.712121212121213,2.4148484848484846,37,United Kingdom,2011-07-24,2011-10-24,3,92,3,At Risk
14020.0,17,2,642.8,441,11.307692307692308,2.848974358974359,37,United Kingdom,2011-09-12,2011-11-23,2,72,0,Champions
14021.0,156,3,631.9,192,8.727272727272727,4.502272727272727,22,United Kingdom,2011-03-28,2011-07-07,3,101,0,Champions
14022.0,226,1,440.0,487,17.392857142857142,1.2953571428571429,28,United Kingdom,2011-04-28,2011-04-28,1,0,0,Champions
14023.0,8,2,584.07,345,11.129032258064516,2.870967741935484,30,United Kingdom,2011-04-03,2011-12-02,2,243,3,At Risk
14024.0,122,2,327.7,150,9.375,3.70125,16,United Kingdom,2011-08-07,2011-08-10,2,3,0,Champions
14027.0,61,1,104.82,62,10.333333333333334,2.143333333333333,6,United Kingdom,2011-10-10,2011-10-10,1,0,0,Champions
14029.0,64,2,467.66,198,13.2,4.366,15,United Kingdom,2011-07-18,2011-10-07,2,81,0,Champions
14030.0,19,8,2358.84,1478,6.107438016528926,4.066033057851239,210,United Kingdom,2010-12-08,2011-11-21,7,348,3,At Risk
14031.0,8,19,17286.86,5788,23.152,4.32708,119,United Kingdom,2010-12-02,2011-12-02,17,365,2,Potential Loyalists
14032.0,3,11,2975.59,2032,14.20979020979021,2.38993006993007,53,United Kingdom,2010-12-08,2011-12-07,11,364,3,At Risk
14034.0,23,3,648.89,420,4.883720930232558,2.4025581395348836,82,United Kingdom,2011-07-05,2011-11-17,2,135,3,At Risk
14035.0,29,5,1428.02,739,11.196969696969697,2.81030303030303,41,United Kingdom,2011-02-15,2011-11-11,5,269,3,At Risk
14036.0,285,1,626.65,268,7.052631578947368,4.371842105263158,38,United Kingdom,2011-02-28,2011-02-28,1,0,0,Champions
14037.0,177,2,147.20000000000002,46,1.6428571428571428,3.460714285714286,27,United Kingdom,2010-12-10,2011-06-16,2,188,0,Champions
14038.0,79,3,1560.38,965,10.48913043478261,1.917717391304348,64,United Kingdom,2011-05-16,2011-09-22,3,129,3,At Risk
14039.0,34,1,152.2,92,15.333333333333334,2.033333333333333,6,United Kingdom,2011-11-06,2011-11-06,1,0,0,Champions
14040.0,41,12,3560.32,1544,6.74235807860262,3.7856768558951965,146,United Kingdom,2011-01-12,2011-10-30,11,291,3,At Risk
14041.0,267,1,141.41,94,4.476190476190476,1.870952380952381,21,United Kingdom,2011-03-18,2011-03-18,1,0,0,Champions
14044.0,27,4,646.42,304,1.4757281553398058,2.58,165,United Kingdom,2011-02-03,2011-11-13,4,283,3,At Risk
14045.0,110,4,1659.75,535,89.16666666666667,4.233333333333333,4,United Kingdom,2010-12-01,2011-08-22,3,264,3,At Risk
14046.0,285,1,154.99,460,32.857142857142854,0.5407142857142857,14,United Kingdom,2011-02-28,2011-02-28,1,0,0,Champions
14047.0,9,5,1308.6100000000001,381,11.90625,4.8353125,22,United Kingdom,2010-12-02,2011-12-01,5,364,3,At Risk
14048.0,306,1,409.93,288,3.388235294117647,2.1890588235294115,83,United Kingdom,2011-02-07,2011-02-07,1,0,0,Champions
14050.0,32,2,746.36,689,12.75925925925926,1.5387037037037037,49,United Kingdom,2011-08-25,2011-11-08,2,75,0,Champions
14051.0,1,23,15610.390000000001,3756,17.885714285714286,4.660714285714286,52,United Kingdom,2010-12-08,2011-12-09,22,366,2,Potential Loyalists
14052.0,20,1,225.36,89,1.5892857142857142,2.882142857142857,56,United Kingdom,2011-11-20,2011-11-20,1,0,0,Champions
14053.0,125,2,260.25,215,53.75,1.3775,2,United Kingdom,2011-07-03,2011-08-07,2,35,0,Champions
14054.0,66,1,92.46,62,10.333333333333334,1.5133333333333334,6,United Kingdom,2011-10-05,2011-10-05,1,0,0,Champions
14055.0,107,1,725.6400000000001,216,21.6,4.453,10,United Kingdom,2011-08-25,2011-08-25,1,0,0,Champions
14057.0,24,17,6211.66,4873,17.219081272084807,1.9354416961130743,179,United Kingdom,2010-12-14,2011-11-16,14,337,2,Potential Loyalists
14059.0,267,1,183.6,128,16.0,2.3125,8,United Kingdom,2011-03-18,2011-03-18,1,0,0,Champions
14060.0,5,19,6140.42,5386,26.663366336633665,1.4406930693069306,86,United Kingdom,2010-12-02,2011-12-05,19,368,2,Potential Loyalists
14062.0,10,12,10464.85,5593,50.387387387387385,2.8256756756756753,60,United Kingdom,2010-12-10,2011-11-30,11,355,2,Potential Loyalists
14064.0,30,5,1334.34,1772,23.01298701298701,1.6006493506493507,59,United Kingdom,2011-03-10,2011-11-10,5,245,3,At Risk
14066.0,267,1,152.55,45,6.428571428571429,4.364285714285715,7,United Kingdom,2011-03-18,2011-03-18,1,0,0,Champions
14067.0,64,2,374.7,361,6.9423076923076925,2.8625,51,United Kingdom,2011-09-04,2011-10-07,2,33,0,Champions
14068.0,321,1,265.85,73,3.0416666666666665,4.091666666666667,22,United Kingdom,2011-01-23,2011-01-23,1,0,0,Champions
14071.0,4,8,1437.57,994,3.0773993808049536,2.4073993808049536,271,United Kingdom,2011-03-20,2011-12-06,7,261,3,At Risk
14073.0,33,1,151.04,130,10.0,2.1415384615384614,13,United Kingdom,2011-11-07,2011-11-07,1,0,0,Champions
14075.0,5,3,942.26,754,17.53488372093023,1.8132558139534884,33,United Kingdom,2011-03-23,2011-12-05,3,257,3,At Risk
14076.0,130,1,118.67,79,1.7954545454545454,2.014090909090909,43,United Kingdom,2011-08-02,2011-08-02,1,0,0,Champions
14077.0,41,5,499.41999999999996,268,6.380952380952381,2.665952380952381,33,United Kingdom,2011-03-10,2011-10-30,5,234,3,At Risk
14078.0,102,6,1049.37,310,4.769230769230769,2.6804615384615382,46,United Kingdom,2010-12-01,2011-08-30,6,272,3,At Risk
14079.0,125,1,375.1,301,25.083333333333332,3.2733333333333334,12,United Kingdom,2011-08-07,2011-08-07,1,0,0,Champions
14080.0,33,1,45.599999999999994,48,12.0,0.95,4,United Kingdom,2011-11-07,2011-11-07,1,0,0,Champions
14081.0,303,2,921.62,592,3.9466666666666668,3.0251333333333332,126,United Kingdom,2010-12-05,2011-02-10,2,67,0,Champions
14082.0,365,1,182.25,110,3.793103448275862,2.587586206896552,28,United Kingdom,2010-12-10,2010-12-10,1,0,0,Champions
14083.0,5,9,1002.9,705,3.983050847457627,2.836497175141243,162,United Kingdom,2010-12-03,2011-12-05,8,367,3,At Risk
14085.0,3,18,4421.29,3177,7.091517857142857,2.3980580357142856,272,United Kingdom,2010-12-06,2011-12-07,16,366,2,Potential Loyalists
14087.0,3,1,191.47,250,3.676470588235294,1.398235294117647,61,United Kingdom,2011-12-07,2011-12-07,1,0,0,Champions
14089.0,57,1,158.75,133,10.23076923076923,2.2038461538461536,13,United Kingdom,2011-10-14,2011-10-14,1,0,0,Champions
14090.0,325,1,76.32000000000001,72,72.0,1.06,1,United Kingdom,2011-01-19,2011-01-19,1,0,0,Champions
14092.0,8,14,4076.91,2066,9.654205607476635,2.7328971962616824,117,United Kingdom,2010-12-16,2011-12-02,12,351,2,Potential Loyalists
14093.0,13,1,433.86,391,3.91,1.5163,95,United Kingdom,2011-11-27,2011-11-27,1,0,0,Champions
14098.0,37,1,147.35,104,4.9523809523809526,1.7047619047619047,21,United Kingdom,2011-11-03,2011-11-03,1,0,0,Champions
14099.0,17,11,3104.17,2179,8.716,2.59356,167,United Kingdom,2010-12-20,2011-11-23,11,338,2,Potential Loyalists
14100.0,138,1,191.95000000000002,63,2.52,3.406,24,United Kingdom,2011-07-25,2011-07-25,1,0,0,Champions
14101.0,74,6,5976.79,6942,198.34285714285716,1.73,15,United Kingdom,2011-01-17,2011-09-27,6,253,2,Potential Loyalists
14102.0,6,5,1105.8799999999999,769,13.258620689655173,2.335,35,United Kingdom,2011-10-26,2011-12-04,5,39,3,At Risk
14104.0,155,2,216.20999999999998,72,3.4285714285714284,7.933809523809523,21,United Kingdom,2011-06-27,2011-07-08,2,11,0,Champions
14105.0,240,1,1266.23,800,10.81081081081081,2.9174324324324328,74,United Kingdom,2011-04-14,2011-04-14,1,0,0,Champions
14107.0,52,7,2703.23,1793,14.577235772357724,2.6591056910569106,61,United Kingdom,2010-12-10,2011-10-19,7,313,3,At Risk
14108.0,31,2,597.91,381,11.205882352941176,3.093235294117647,33,United Kingdom,2011-08-30,2011-11-09,2,71,0,Champions
14109.0,73,1,144.2,88,9.777777777777779,2.466666666666667,9,United Kingdom,2011-09-28,2011-09-28,1,0,0,Champions
14110.0,4,12,5683.15,2457,15.75,2.346282051282051,94,United Kingdom,2011-03-18,2011-12-06,12,263,2,Potential Loyalists
14111.0,15,4,692.85,458,45.8,3.6799999999999997,10,United Kingdom,2011-04-12,2011-11-25,4,227,3,At Risk
14112.0,23,7,2915.15,1651,10.31875,2.5103125,117,United Kingdom,2011-03-09,2011-11-17,5,253,3,At Risk
14113.0,4,4,1840.42,745,21.91176470588235,2.481176470588235,26,United Kingdom,2010-12-20,2011-12-06,4,351,3,At Risk
14114.0,274,2,386.53,101,6.733333333333333,6.312666666666667,15,United Kingdom,2011-01-13,2011-03-11,2,57,0,Champions
14116.0,20,5,1382.74,707,9.819444444444445,3.251666666666667,61,United Kingdom,2011-08-10,2011-11-20,5,102,3,At Risk
14117.0,144,1,90.0,72,24.0,1.25,3,United Kingdom,2011-07-19,2011-07-19,1,0,0,Champions
14121.0,4,4,2780.15,2082,13.09433962264151,2.2942138364779874,148,United Kingdom,2011-10-11,2011-12-06,4,56,3,At Risk
14124.0,85,1,419.58000000000004,1618,323.6,0.358,4,United Kingdom,2011-09-16,2011-09-16,1,0,0,Champions
14125.0,11,3,2720.63,1628,9.80722891566265,3.170421686746988,159,United Kingdom,2011-09-22,2011-11-29,3,68,3,At Risk
14126.0,8,3,706.1300000000001,508,33.86666666666667,4.040666666666667,14,United Kingdom,2011-11-29,2011-12-02,2,3,0,Champions
14127.0,123,3,709.71,321,7.295454545454546,3.9595454545454545,39,United Kingdom,2011-02-02,2011-08-09,3,188,0,Champions
14128.0,61,2,637.5,564,12.26086956521739,1.895,40,United Kingdom,2011-03-29,2011-10-10,2,195,3,At Risk
14129.0,2,5,1123.8600000000001,592,11.384615384615385,2.734423076923077,31,United Kingdom,2011-03-24,2011-12-08,4,259,3,At Risk
14130.0,320,1,480.91,257,3.893939393939394,2.8640909090909092,66,United Kingdom,2011-01-24,2011-01-24,1,0,0,Champions
14132.0,3,11,3586.0299999999997,3368,16.84,1.71775,100,United Kingdom,2011-06-09,2011-12-07,11,181,2,Potential Loyalists
14133.0,130,3,605.64,348,12.428571428571429,3.7950000000000004,25,United Kingdom,2011-01-28,2011-08-02,2,186,0,Champions
14135.0,2,15,4690.31,3850,28.73134328358209,2.472462686567164,95,United Kingdom,2010-12-02,2011-12-08,14,371,2,Potential Loyalists
14138.0,2,2,965.8800000000001,600,13.043478260869565,2.3260869565217392,40,United Kingdom,2011-10-07,2011-12-08,2,62,0,Champions
14139.0,47,1,415.82,510,19.615384615384617,1.4576923076923076,26,United Kingdom,2011-10-24,2011-10-24,1,0,0,Champions
14140.0,4,2,935.05,811,12.287878787878787,1.823939393939394,60,United Kingdom,2011-11-08,2011-12-06,2,28,0,Champions
14141.0,3,4,915.13,355,8.875,3.5195,27,United Kingdom,2011-08-26,2011-12-07,4,103,3,At Risk
14142.0,374,1,311.81,313,14.227272727272727,1.7704545454545455,22,United Kingdom,2010-12-01,2010-12-01,1,0,0,Champions
14143.0,134,1,115.8,30,4.285714285714286,5.485714285714286,7,United Kingdom,2011-07-29,2011-07-29,1,0,0,Champions
14145.0,47,4,3742.2,756,68.72727272727273,4.95,6,United Kingdom,2011-05-06,2011-10-24,4,171,3,At Risk
14146.0,9,5,4191.0,2437,11.604761904761904,2.6339047619047617,183,United Kingdom,2010-12-17,2011-12-01,4,349,2,Potential Loyalists
14147.0,79,2,483.4,108,21.6,4.55,4,United Kingdom,2011-02-27,2011-09-22,2,207,0,Champions
14148.0,234,1,157.2,16,5.333333333333333,7.55,3,United Kingdom,2011-04-20,2011-04-20,1,0,0,Champions
14149.0,221,1,446.62,218,7.785714285714286,2.9699999999999998,28,United Kingdom,2011-05-03,2011-05-03,1,0,0,Champions
14150.0,36,2,658.64,496,19.076923076923077,1.6823076923076923,23,United Kingdom,2010-12-15,2011-11-04,2,324,3,At Risk
14152.0,76,2,621.29,711,14.510204081632653,1.143469387755102,47,United Kingdom,2011-04-19,2011-09-25,2,159,3,At Risk
14154.0,240,2,1345.62,465,8.942307692307692,7.893076923076923,52,United Kingdom,2011-04-14,2011-04-14,1,0,0,Champions
14155.0,267,1,118.75,25,4.166666666666667,5.45,6,United Kingdom,2011-03-18,2011-03-18,1,0,0,Champions
14157.0,20,2,424.89000000000004,271,5.891304347826087,2.219782608695652,45,United Kingdom,2011-02-27,2011-11-20,2,266,3,At Risk
14158.0,41,1,507.66,781,19.048780487804876,1.5365853658536586,41,United Kingdom,2011-10-30,2011-10-30,1,0,0,Champions
14161.0,216,3,1097.6200000000001,450,4.326923076923077,3.191153846153846,87,United Kingdom,2010-12-05,2011-05-08,3,154,0,Champions
14162.0,174,2,289.36,142,5.68,3.8892,25,United Kingdom,2011-02-20,2011-06-19,2,119,0,Champions
14163.0,88,4,2445.91,893,17.173076923076923,4.738076923076923,36,United Kingdom,2011-04-14,2011-09-13,4,152,3,At Risk
14164.0,71,2,1631.77,1033,35.62068965517241,1.5541379310344827,28,United Kingdom,2011-09-20,2011-09-30,2,10,0,Champions
14165.0,276,1,120.44,53,2.2083333333333335,3.285,23,United Kingdom,2011-03-09,2011-03-09,1,0,0,Champions
